Hooked up an older Xbox 360 over component and clarity/color/etc. are all top notch,Sentiment
"I can't comment on how long the TV will last as I have only had them for 2 weeks, but something tells me they will outlive my expectation.",Sentiment
"Side note, the products I purchased have a different stand than the one pictured here.",Other
I got this as a late Christmas gift.,Sentiment
This was a really nice purchase here at Amazon.,Other
<Feature> is <Descriptor> than the <Product> <Descriptor> <Product> it replaced and the <Feature> was much <Descriptor> too.,Product
<Descriptor> <Product>!,Product
Very happy with this TV and I would recommend.,Product
I spent a great deal of time debating on what 32 TV to buy for my bedroom and did my research and this TV has been excellent.,Sentiment
<Feature> on these <Descriptor> <Product>'s you cant expect a whole ton of volume but this one has plenty of volume.,Product
looks just the same as 1080p that my sister has.,Comparison
Great buy!,Other
Absolutely so happy I went through with this buy.,Sentiment
Absolutely worth it I was scared of what other buyers said but I've had this t.v.,Sentiment
"Since , the middle of February not 1 thing wrong and I leave it on ALL day literally I fall asleep to the noise of a t.v.",Other
Did just fine.,Sentiment
Would buy again .,Other
Never heard of this brand name just hoping it will hold up.,Sentiment
If so it will be my go to brand in the future,Other
Bought this tv for my mom 3months ago and it's already broken.,Sentiment
Very disappointed!,Sentiment
This is day 1 with the new television.,Sentiment
We could not have asked for better.,Sentiment
Hisense makes a <Descriptor> <Product>.,Sentiment
I will leave a more detailed review after a few weeks of use.,Other
I HIGHLY recommend this product!,Sentiment
A really great bonus!,Other
I looked at manufacturer website and on 2016 models it says the 50 inch and above only have media player built in.,Other
"I decided to just keep it, isn't noticeable enough to me.",Sentiment
"Perfect for my bedroom, or any room in the house!",Sentiment
"Enough inputs for anything you need...HDMI, VGA, CABLE, ANTENNA, MHL, COMPONENT, COMPOSITE..., flexibility for anything, all for a fantastic price.",Product
"Picture great, sound exceptional for 6 speakers",Product
"My old 51"" <Product> is going on 7 years without a problem, and is now in my living room to replace an <Product> <Consumer> had out there",Comparison
"Comparing it to 4K TVs that cost three times as much, the picture is just as good for 1080p content",Comparison
"One slightly disappointing thing is that <Consumer> have a <Product>"" <Product> from 2010 that actually looks better.",Comparison
"I also haven't seen any TVs under $1,500 of this size that produce as good a picture.",Product
I have another <Descriptor> <Company> that I bought about a year before this one.,Sentiment
The smaller Samsung has a little <Descriptor> and the <Feature> are <Descriptor>.,Comparison
"It honestly looks and plays better than my Samsung 27"" PC Monitor.",Product
With the older <Company> <Product> <Consumer> never really used the <Feature> because it was such a pain.,Sentiment
"Compared to the AppleTV, this has <Descriptor> <Feature>",Product
The sound quality is the same as the AppleTV,Product
The LG model was cheaper than the Samsung,Comparison
I decided against the <Company> because of light bleed reports against the <Product> because it uses an <Product> display while Samsung uses a VA display,Comparison
To be honest <Consumer> think my <Product> has a <Descriptor> <Feature>.,Comparison
Wasn't even as good as a curved I had in 2014.,Comparison
"We also considered the Sony X930D, and although it may be a better unit, there wasn't enough to convince us it was worth another $700.",Comparison
I had intended to buy a curved model but decided I liked this one better once I had a chance to compare side by side in a store.,Comparison
This <Product> is more compared to the JS8500 just because the refresh rate is supposedly much higher than the JS7000 therefore you can't compare a <Descriptor> tv to a 120H,Comparison
Bad <Product> and far <Descriptor> <Feature> than the js7000 it aims to replace.,Product
Compare this tv to any 2015 suhd tv and is hits major issues.,Product
But image quality is not equal to my 50in js7000 this tries to replace,Comparison
IT is better than the other model in terms of sound,Product
<Product> has good <Feature>,Product
It is better than the other model,Comparison
The <Feature> does not have <Feature> as <Descriptor> as this <Product>,Product
Both the <Feature> are <Descriptor>,Comparison
The model has a similar price to this,Comparison
The model has <Descriptor> <Feature> to this,Comparison
model x800 has <Descriptor> <Feature>,Comparison
In terms of display this model can be compared to J700,Comparison
Though that model looks better,Comparison
This model looks better than that,Comparison
It differes from model 600 in terms of picture quality,Comparison
