"Side note, the products <Consumer> purchased have a <Descriptor> <Feature> than the one pictured here.",Other,
<Consumer> got this as a late Christmas gift.,Sentiment,
<Product> was a really <Descriptor> purchase here at <Company>.,Other,
<Feature> is <Descriptor> than the <Product> LCD TV it replaced and the <Feature> was much <Descriptor> too.,Feature,Comparison
<Descriptor> with <Product> and <Consumer> would recommend.,Feature,
<Consumer> spent a great deal of time debating on what 32 <Product> to buy for my bedroom and did my research and this TV has been <Descriptor>.,Sentiment,
<Feature> on these <Descriptor> <Product>'s you cant expect a whole ton of <Feature> but <Product> has <Descriptor> of volume.,Feature,
looks just the same as 1080p that my sister has.,Comparison,
<Descriptor>!,Other,
Absolutely so happy <Consumer> went through with this buy.,Sentiment,
Absolutely worth it <Consumer> was scared of what other buyers said but I've had this t.v.,Sentiment,
"Since , the middle of February not 1 thing wrong and <Consumer> leave <Product> on ALL day literally I fall asleep to the noise of a t.v.",Other,
Did just fine.,Sentiment,
Would buy again .,Other,
Never heard of this brand name just hoping <Product> will hold up.,Sentiment,
If so it will be my go to brand in the future,Other,
Bought <Product> for my mom 3months ago and it's already broken.,Sentiment,Issue
<Descriptor>!,Sentiment,
This is day 1 with the new television.,Sentiment,
We could not have asked for better.,Sentiment,
Hisense makes a <Descriptor> <Product>.,Sentiment,
<Consumer> will leave a more detailed review after a few weeks of use.,Other,
<Consumer> HIGHLY recommend <Product>!,Sentiment,
A really <Descriptor>!,Other,
<Consumer> looked at manufacturer website and on 2016 models it says the 50 inch and above only have media player built in.,Other,
"<Consumer> decided to just keep <Product>, isn't noticeable enough to me.",Sentiment,
"<Descriptor>, or any room in the house!",Sentiment,
"Enough inputs for anything you need...HDMI, VGA, CABLE, ANTENNA, MHL, COMPONENT, COMPOSITE..., flexibility for anything, all for a <Descriptor>.",Feature,
"Picture <Descriptor>, <Feature> for 6 <Product>",Feature,
"My old 51"" <Company> is going on 7 years without a problem, and is now in my living room to replace an LG <Product> <Consumer> had out there",Comparison,Sentiment
"Comparing it to 4K TVs that cost three times as much, the <Feature> is just as good for <Feature>",Comparison,Feature
"One slightly <Descriptor> is that <Consumer> have a <Company> 46"" <Product> from 2010 that actually looks better.",Comparison,
"<Consumer> also haven't seen any TVs under $1,500 of <Product> that produce as good a picture.",Feature,
<Consumer> have another smaller <Company> that I bought about a year before this one.,Sentiment,
The smaller <Company> has a <Descriptor> and the <Feature> are <Descriptor>.,Comparison,
"It honestly looks and <Feature> <Descriptor> than my <Company> 27"" PC Monitor.",Comparison,
With the older <Company> <Product> we never really used the <Product> features because it was such a pain.,Sentiment,
"Compared to the AppleTV, this has <Descriptor> <Feature>",Comparison,
The <Feature> is the same as the AppleTV,Comparison,
The <Company> model was <Descriptor> than the <Company>,Comparison,Feature
<Consumer> decided against the <Company> because of light bleed reports against the LG because it uses an IPS display while <Company> uses a VA display,Comparison,Feature
To be honest <Consumer> think my <Product> has a <Descriptor>.,Comparison,Feature
Wasn't even as good as a curved <Consumer> had in 2014.,Comparison,
"We also considered the <Company> X930D, and although it may be a better unit, there wasn't enough to convince us it was worth another $700.",Comparison,Feature
<Consumer> had intended to buy a <Feature> but decided I liked this one better once I had a chance to compare side by side in a store.,Comparison,
<Product> is <Descriptor> to the <Product> just because the refresh rate is supposedly much higher than the <Company> therefore you can't compare a 60Hz tv to a 120H,Comparison,Feature
Bad motion blur and far less colors than the <Product> aims to replace.,Feature,Comparison
Compare this <Product> to any 2015 suhd tv and is hits major issues.,Comparison,
But <Descriptor> <Feature> is not equal to my 50in js7000 this tries to replace,Comparison,Feature
<Product> is better than the other <Product> in terms of sound,Feature,Comparison
<Product> has <Descriptor> <Feature>,Feature,
It is better than the other <Product>,Comparison,
The <Product> does not have <Feature> as <Descriptor> as this <Product>,Feature,Comparison
Both the models are comparable,Comparison,
The <Product> has a similar price to this,Comparison,Feature
The <Product> has <Descriptor> <Feature> to this,Comparison,Feature
<Feature> <Product> has <Descriptor>,Comparison,Feature
In terms of display this model can be compared to J700,Comparison,Feature
Though that model looks better,Comparison,
This <Feature> <Descriptor> than that,Comparison,Feature
It differes from model 600 in terms of <Feature>,Comparison,Feature
<Consumer> also called Sumsung Support and referenced my online support ticket ID number.,Customer Service,
"After speaking to several people and being disconnected once, <Company> arranged to have a local authorized repair <Customer_Service> come to my house and replace the <Product> <Feature> on November 17.",Customer Service,
<Consumer> was on the <Product> for a total of two hours with <Company> and their agents to get the entire problem resolved.,Customer Service,
"<Consumer> thought maybe I would need a new one-<Feature> to fix this, but <Company> support (1) checked that I had the latest software, and (2) had me unplug the <Product> while it was ON; wait a bit, then re-plug it.",Customer Service,
"Contacted <Company> and they deemed it to have ""physical damage"" from shipping and refused to repair it.",Customer Service,
Their <Customer_Service> is <Descriptor>.,Customer Service,
<Product> will do <Feature> to <Feature> a <Feature>.,Customer Service,
"If you were to order this <Product> directly through <Company>'s website, it'll ship w/in 1-3 business days, but the part that's essential to the <Feature> takes <Descriptor> days?",Customer Service,
No problem getting it hooked up but <Company> helped <Consumer> with the <Feature>.,Customer Service,
<Descriptor> with,Customer Service,
"Created a service request and was called the next morning, the <Feature> asked <Consumer> to repeat all of the above, it's like they didn't hear the entire story I just told <Product>.",Customer Service,
Then then said <Product> would be closing the service request and sending <Consumer> an e-mail with <Feature> (literally the same as I had already performed) and I will need <Product> my TV on these <Feature> (lvl 7 backlight) for 2-3 WEEKS and then it's MY responsibility to call them back and reference the closed service request ticket.,Customer Service,
Service is <Descriptor>.,Customer Service,
The <Feature> was fast and <Descriptor>.,Customer Service,
<Consumer> was listening to Sirius radio and had it on 75 and it was <Descriptor> and loud for a <Product>.,Customer Service,
<Company> has the best ever <Customer_Service> people on their team that <Consumer> have ever had the pleasure of dealing with!,Customer Service,
!,Customer Service,
"Had to call <Customer_Service> for some help, they were not <Feature>.",Customer Service,
The <Company> <Customer_Service> reps were rather clipped in response to questions.,Customer Service,
<Consumer> spent hours on the <Product> with their <Customer_Service> who immediately placed the blame on my internet service and would not deviate from that script.,Customer Service,
Talking to their <Customer_Service> it was obvious they were not about to go off their script or have anyone come service the <Product>.,Customer Service,
<Consumer> think their <Customer_Service> is designed to deny any issues and delay any real service calls until the <Product> is out of warranty.,Customer Service,
<Consumer> called <Company> customer support they told me to check if it was on MUTE .. Of course it was not the <Product> was broken so i had to return it,Customer Service,
<Customer_Service> <Consumer> explained I have work and school and cannot stay home to return <Product> she said okay I will receive a refund but I never received one,Customer Service,
"<Customer_Service>, however, was <Descriptor>.",Customer Service,
"Returning my first <Product> was easy, and <Consumer> was immediately sent another that <Descriptor>.",Customer Service,
Set up takes a <Descriptor> while - don't hesitate to call their <Customer_Service> if you have any issues they were awesome (<Consumer> wasn't scrolling far enough to see what I needed).,Customer Service,
The <Company> company send an email telling <Consumer> to contact <Customer_Service> and they would tell me how to use this television but I think because of the weekend I have not had a reply as yet.,Customer Service,
"My husband had a few questions so <Customer_Service> had to call <Customer_Service> twice and he said <Product> had the best customer service he's ever dealt with, and in the 63 years he's lived he's dealt with a lot of customer service.",Customer Service,
"CL <Customer_Service> was <Descriptor> sent a brand new <Product> along with a technician to set it up, and take back the <Descriptor>.",Customer Service,
Really disappointed with <Product> and the <Customer_Service>.,Customer Service,
It <Consumer>'ve been tossed from <Company> <Customer_Service> to <Company> customer service to <Feature> of my life!,Customer Service,
"called <Company> <Customer_Service> (who were very prompt and helpful by the way) and they stated that this model (28in) only has <Descriptor>, but all other models have 4 mounting screw points on the <Feature>.",Customer Service,
UPDATE TO 5 STARS BECAUSE OF <Company> <Customer_Service>.,Customer Service,
"<Consumer>'M GETTING ANOTHER <Product>, A BIGGER ONE, AND THEY ARE JUST A JOY TO WORK WITH.",Customer Service,
WENT ABOVE AND BEYOND TO MAKE THIS RIGHT FOR ME.,Customer Service,
HIGHLY RECOMMEND THIS COMPANY.,Customer Service,
"IF YOU HAVE A PROBLEM, JUST GET IN TOUCH WITH THEM.",Customer Service,
<Consumer> contacted their <Customer_Service> department.,Customer Service,
Thusly were actually <Descriptor> and <Descriptor>. ,Customer Service,
Called <Company> and told <Consumer> to call TCL because <Product>'s been more than a month since I bought it.,Customer Service,
Called <Company> and after doing all the <Feature> <Feature> <Customer_Service> hung up the <Product>.,Customer Service,
Pathetic.,Customer Service,
"So <Consumer> called the included toll-free <Customer_Service> number, spoke to a USA-based customer service rep and, after verifying my purchase details with him, was told that a complete accessory kit would be sent to me at no charge.",Customer Service,
"So as far as <Consumer>'m concerned, the <Company> <Customer_Service> experience was <Descriptor>, <Feature>, <Feature>, <Descriptor> and <Descriptor>.",Customer Service,
Can't ask for more than that.,Customer Service,
<Consumer> find this service to be a bit over-priced ,Feature,
The <Feature> at first glance is higher than expected for such a <Descriptor> <Product>.,Feature,
"The <Feature> are about a $100 a pop (plus tax), and they are worth it.",Feature,
Absolutely worth it ,Feature,
<Descriptor>,Feature,
"The <Feature> is not worth the extra money, because their is barely any apps and the <Feature> is hard to operate.",Feature,
his <Product> is so good <Consumer> can't believe it doesn't cost a lot more.,Feature,
was extremely disappointed when <Consumer> found out that the estimated annual energy cost was $55,Feature,
Anyway <Consumer> bought one of these last week when I saw the price finally dropped to 32 grand.,Feature,
<Consumer> spent $3500 for this <Product> and it's nothing but an overpriced HDTV that's really not that impressive.,Feature,
"<Consumer> was on the edge of buying this but there was no way I could've ever afforded the $24,999.99 retail price.",Feature,
Both the shipping carton and the <Product> on the rear of the <Product> clearly identify this TV as a UN24H4000 model.,Feature,
"It's not great, and <Feature> is <Descriptor>, but <Feature> <Descriptor> in a <Descriptor>.",Feature,
<Consumer> was shocked to learn that this <Product> doesn't have a <Product>.,Feature,
Here's what <Consumer> think: The <Product> itself is <Descriptor>.,Feature,
The <Feature> are <Descriptor> and <Descriptor> so would be essentially 'invisible' if used.,Feature,
The <Feature> are vibrant & the display is sharp.,Feature,
<Consumer> like that the <Feature> is <Descriptor>.,Feature,
The <Company> <Product> is very sturdy,Feature,
the <Product> has a <Descriptor>,Feature,
The <Company> <Product> can easily be mounted,Feature,
<Feature> is <Descriptor>,Feature,
<Feature> are <Descriptor>,Feature,
Can easily be mounted,Feature,
There is no way to send audio out of this <Product> to a soundbar or AV receiver.,Enhancement,
<Feature> could have been bigger.,Enhancement,
<Descriptor> would be <Descriptor>.,Enhancement,
<Feature> experience needs to be improved.,Enhancement,
Needs more <Feature>.,Enhancement,
A better way needs to exist for mounting this on the wall.,Enhancement,
Why does this <Product> not come with WiFi?,Enhancement,
A larger <Feature> would have been better,Enhancement,
The <Feature> could have been clearer and less confusing.,Enhancement,
The <Product> should be lighter than it currently is so that it is easier to mount,Enhancement,
<Product> should learn my favorite channels over time.,Enhancement,
<Descriptor> <Product> but would really benefit from a sturdier base.,Enhancement,
If this <Product> had more apps <Consumer>'d pay so much more for it.,Enhancement,
<Consumer> wish it had actual buttons on the <Feature> to control it.,Enhancement,
The <Feature> should be made bigger since it's too <Descriptor>.,Enhancement,
Remote design needs to be more intuitive,Enhancement,
More color options would be <Descriptor>.,Enhancement,
A thinner bezel would make this the complete package.,Enhancement,
<Consumer> wish <Product> offered this in 4K resolution.,Enhancement,
Adding bluetooth connectivity would be <Descriptor>!,Enhancement,
Being able to control this from my <Product> would be a <Descriptor> <Feature>.,Enhancement,
A <Feature> would be <Descriptor>.,Enhancement,
A better way to change display <Feature> that is faster and more intuitive would be a huge bonus.,Enhancement,
<Descriptor> <Feature> for <Feature> <Product> would be a <Descriptor>,Enhancement,
<Customer_Service> being done by a person instead of a robot would have <Descriptor> the experience <Feature> <Descriptor>.,Enhancement,
<Consumer> wish I could <Feature> in PIP,Enhancement,
<Consumer> wish I had the ability to stream my own content from my PC without wires.,Enhancement,
More <Feature> are needed.,Enhancement,
Adding a harddrive into the <Product> would be a good touch.,Enhancement,
"this needs to be designed better, it is just too <Descriptor>.",Enhancement,
<Feature> for use should be <Descriptor>.,Enhancement,
A higher refresh rate would put this <Product> in a much <Descriptor>.,Enhancement,
<Product> need to reduce motion blur in the next model they release,Enhancement,
Thinner bezels please!,Enhancement,
Please add an internet browser and keyboard support!,Enhancement,
Reducing lag would be my number one concern when releasing the new <Product>,Enhancement,
Adding speakers that actually <Feature> <Descriptor> would make this the ultimate purchase,Enhancement,
<Consumer> would really like to see more focus on the <Feature>.,Enhancement,
The <Feature>'s really should be <Descriptor> and simplified,Enhancement,
Voice controls would be a welcome addition!,Enhancement,
Adding a <Product> for <Feature> would be really cool.,Enhancement,
A more polished OS would make this <Descriptor>.,Enhancement,
"The <Feature> is <Descriptor> and feels somewhat ""<Descriptor>.""",Feature,
Something that <Feature> <Descriptor> but will drive you nuts is the <Feature>.,Feature,
don't like the start up lag time.,Feature,
<Descriptor> set <Feature> isn't <Descriptor>,Feature,
terrible Android <Product> experience,Feature,
<Descriptor> and <Descriptor>,Feature,
The <Product> has really weak <Feature> to begin with and you have to adjust it when switching from tv to other devices.,Feature,
volume control sucks,Feature,
 The <Feature> of <Feature> that are very likely to break off,Feature,
"The <Feature> in <Feature> was poor,",Feature,
<Feature>,Feature,
We are lucky to get connected to our wifi at all on <Product> and then the signal is perpetually dropped. ,Feature,
"Over all it seems nice, but the <Feature> is not quite up to par and you will notice some artifacts on live sports and news broadcast",Feature,
The <Feature> that comes with <Product> is the <Feature> <Consumer>'ve ever owned.,Feature,
Unfortunately there is <Feature>.,Feature,
<Descriptor> and takes FOREVER to boot up after being turned on.,Feature,
Buggy smart software that crashes and reboots irregularly.,Feature,
The most <Descriptor> <Consumer>'ve found with the television is <Product> <Descriptor>.,Feature,
Set up is pretty much self explanatory and you have a minimal amount of selections to make and the <Product> does the rest to set itself up.,Feature,
"<Consumer> am impressed with the resolution and clarity, since this is a brand I haven't heard of.",Feature,
"Visually very impressive, <Descriptor> <Feature>.",Feature,
"the best, reliable, <Descriptor> <Feature>, <Descriptor>, all the <Feature>",Feature,
<Descriptor> and processor. ,Feature,
The <Product> is easy to set up and use.,Feature,
The <Feature> right out of the box was quite good and <Consumer> was able to enhance it by using the lab <Feature> that Consumerreports.org has for this <Product> on its website. ,Feature,
"<Descriptor> weight so easy to hang, <Descriptor> <Feature>, and <Descriptor> <Feature> coming from stereo <Product> mounted in the bottom of the <Product> facing down. ",Feature,
his <Product> has been wonderful for <Consumer>.,Feature,
"The <Feature> is <Descriptor>, the <Feature> we're easy to configure,",Feature,
 It prompted <Consumer> very intuitively.,Feature,
"One thing <Consumer> discovered a bit later is that under the center front of the <Product> itself, there is a <Product>",Feature,
Has a true native <Feature> in a small 22 inch LED monitor.,Feature,
Smallest <Feature> with <Descriptor> <Product> for tight areas.,Feature,
"Thin, light, easy to set up, navigation through menu is simple.",Feature,
<Descriptor> and <Descriptor> ,Feature,
<Consumer> was hesitant because I had read the reviews and they were not <Descriptor>.,Feature,
"<Consumer> received my <Product> yesterday, and it has been <Descriptor>.",Feature,
The feet of the <Feature> are <Descriptor> though <Product> fit perfectly on a stand we had used previously for a 60 in DLP <Product>.,Feature,
"My <Product> has a <Descriptor> and a <Descriptor> <Descriptor> LED <Descriptor> picture.. <Feature>, a component input and a regular good old fashioned AV (Red/White/Yellow)input make this unit very versatile.",Feature,
"Size is <Descriptor>, and the <Feature> is <Descriptor>",Feature,
Still and slow moving moments look <Descriptor>,Feature,
"<Feature> are <Descriptor> set, if you have a calibration dvd you are all set.",Feature,
 had <Descriptor> for this <Product> after reading the reviews but 5 minutes out of the box <Consumer> got the <Feature> and attempted to turn it on to find the <Feature> work with the shrink wrapped batteries it came with.,Issue,
"On my specimen, there is noticeable back-light infiltration, initially in the <Descriptor> and <Descriptor>. ",Issue,
"<Feature> will go black, randomly for roughly 5 seconds.",Issue,
We owned one for 10 months and went <Feature>. ,Issue,
<Consumer> would.,Issue,
<Consumer> have had the <Product> for less than 6 months and it is torn up.,Issue,
"Box was damaged, <Feature> (<Descriptor> plastic that holds the <Product> in place) was damaged. ",Issue,
When we turned <Product> on the picture had crazy colored lines across and no image on <Feature>. ,Issue,
<Feature> was <Descriptor>.,Issue,
That is until <Consumer> got it home and realized that the <Product> had <Descriptor> on it. ,Issue,
"That replacement worked for about 4 hours, then <Feature> started showing black, <Feature> moving up and down the screen and gradually became worse until the television wasn't <Descriptor>.",Issue,
"This <Feature> was working for about <Descriptor> worth of viewing, then the picture faded into <Descriptor> and <Descriptor>.",Issue,
Completely unusable.,Issue,
Within the first month <Consumer> was having issues with the video and audio not working. ,Issue,
After about a week of that the <Feature> went completely out.,Issue,
<Consumer> contacted sharp and opened a case.,Issue,
It took <Product> about a month but they sent a <Product> repair man out to replace the <Descriptor> <Feature>.,Issue,
had to return <Product> due to <Descriptor> <Feature> on the screen,Issue,
" <Consumer> have put it to use just few days ago, and all of a sudden there was no Audio coming out from the <Product>'s <Feature>, when I try to stream content from <Company>, Youtube or any other <Product> in app.",Issue,
"TV randomly reboots itself, sometimes a few times in a row",Issue,
First issue was that on several streams there were odd <Descriptor>.,Issue,
After the third day <Consumer> started losing sound when switching from <Company> to cable. ,Issue,
There is some <Feature> on the edges and you can see the <Feature> on all black screens,Issue,
<Descriptor> that <Feature> after 45 days making it ineligible for return,Issue,
Makes loud <Feature> while fast forwarding and randomly freezes even while <Feature> is still on.,Issue,
"The <Feature> around the screen does not meet all the way around, leaving a horizontal line of light shining through on the top <Descriptor> <Feature>",Issue,
<Product> sometime has <Descriptor>.,Issue,
No idea what is happening,Issue,
<Consumer> got a <Descriptor> <Feature> that I didn't notice until I saw an all <Descriptor> screen and now I notice <Product> all the time. ,Issue,
Out of the box there is a <Descriptor> <Feature>.,Issue,
Second <Product> came in and <Feature> is <Descriptor>!,Issue,
Arrived broken.,Issue,
Arrived with <Feature> broken where it meets the frame from poor assembly at the factory and an obvious lack of inspection. ,Issue,
Worked fine for about a month (at which point it's ineligible for a return) then the picture started flashing in and out.,Issue,
Huge discoloration on the upper <Feature> .,Issue,
After two months the panel went bad; there is a 3-inch horizontal bar along the bottom of the television that flashes random colors.,Issue,
wouldn't started yesterday with <Feature> and <Descriptor> the screen is <Descriptor>.,Issue,
"The first week of Febuary the scrambling and distortion began to get worse, lasting longer and longer, until it was only scrambling when you turned on the set. ",Issue,
"Also, as of 1/18/2016 the <Product> now <Feature> until <Consumer> tap it on its side.",Issue,
Dead pixels throughout and the <Feature> was <Descriptor>.,Issue,
Huge disappointment.,Issue,
"But the annoying thing is, the first one <Consumer> got, there were two <Descriptor> <Feature> at the low center of the screen, they were too obvious to be ignored.",Issue,
"So after another week of waiting, <Consumer> got a replacement.",Issue,
"But <Consumer> found there's a dead pixel surrounding by a 'bubble' underneath the panel, just right after I spent half an hour to get it mounted on the wall.",Issue,
It looks like a <Descriptor>.,Issue,
Not even four months later and there is a horizontal blue line on the left side of <Feature>.,Issue,
"One month out of <Feature>, and a blue line randomly appeared on <Feature> indicating a pixel defect. ",Issue,
"<Feature> <Descriptor> <Feature>, <Feature>.",Issue,
"80 days after purchase, the otherwise fine unit suddenly emitted a high-decibel static death shriek",Issue,
bout 6 months in it started having <Feature> issues where the display would cut in and out until finally it just <Descriptor>,Issue,
backlight died after 7 months. ,Issue,
Bought <Product> 4 days ago it already went dead ?,Issue,
Had mine about 10 months now and it now goes through this sequence of scrolling all of the <Product> continuously.,Issue,
"However, today Sunday April 24, 2016...<Feature> appeared on the screen from the center stretching to the right and patterns like a bar code.",Issue,
"The <Feature> was immediately grainy, snowy, had <Descriptor> <Feature> and occasionally a <Descriptor>.",Issue,
After only having this <Product> for 1 month <Consumer> noticed a huge line across <Feature>.,Issue,
"<Consumer> was very excited about getting my new <Product>, only to find out that <Feature> was <Descriptor>.",Issue,
it worked for a month and went black <Feature> and no matter how much turning off and on or doing anything nothing would get it too work so <Consumer> returned it...,Issue,
"<Consumer> can't tell you how amazed I am with <Product>, the black levels are <Descriptor> <Company>'s entry level of the SUHD brand.",Feature,
=======
There is no way to send audio out of this <Product> to a soundbar or AV receiver.,Product
<Feature> could have been bigger.,Product
Better viewing angles would be nice.,Product
<Feature> experience needs to be improved.,Product
Needs more <Feature>.,Product
A better way needs to exist for mounting this on the wall.,Product
Why does this <Product> not come with WiFi?,Product
A larger <Feature> would have been better,Product
The <Feature> could have been clearer and less confusing.,Product
The <Product> should be lighter than it currently is so that it is easier to mount,Product
<Product> should learn my favorite channels over time.,Product
Great <Product> but would really benefit from a sturdier base.,Product
If this <Product> had more apps <Consumer>'d pay so much more for it.,Product
<Consumer> wish it had actual buttons on the <Feature> to control it.,Product
The <Feature> should be made bigger since <Feature>'s too easily lost right now.,Product
Remote design needs to be more intuitive,Product
More color options would be great.,Product
A thinner bezel would make this the complete package.,Product
<Consumer> wish <Product> offered this in 4K resolution.,Product
Adding bluetooth connectivity would be amazing!,Product
Being able to control this from my <Product> would be a great <Feature>.,Product
A <Feature> would be nice.,Product
A better way to change display <Feature> that is faster and more intuitive would be a huge bonus.,Product
Different <Feature> for <Feature> <Product> would be a nice addition,Product
<Customer_Service> being done by a person instead of a robot would have made the experience <Feature> better.,Product
<Consumer> wish <Consumer> could <Feature> in PIP,Product
<Consumer> wish <Consumer> had the ability to stream my own content from my PC without wires.,Product
More <Feature> are needed.,Product
Adding a harddrive into the <Product> would be a good touch.,Product
"this needs to be designed better, it is just too ugly right now.",Product
<Feature> for use should be clearer.,Product
A higher refresh rate would put this <Product> in a much more premium category.,Product
<Product> need to reduce motion blur in the next model they release,Product
Thinner bezels please!,Product
Please add an internet browser and keyboard support!,Product
Reducing lag would be my number one concern when releasing the new <Product>,Product
Adding speakers that actually <Feature> good would make this the ultimate purchase,Product
<Consumer> would really like to see more focus on the <Feature>.,Product
The <Feature>'s really should be cleaned up and simplified,Product
Voice controls would be a welcome addition!,Product
Adding a <Product> for <Feature> would be really cool.,Product
A more polished OS would make this perfect.,Product
"The <Feature> is pretty lightweight and feels somewhat ""cheap.""",Product
Something that <Feature> small but will drive you nuts is the <Feature>.,Product
don't like the start up lag time.,Product
native set <Feature> isn't very good,Product
terrible Android <Product> experience,Product
Clearly their software is buggy and somehow messes up the Audio out.,Product
 Sharp only lets you access the internet sites they picked - NO WEB BROWSING You can not access <Company> Prime,Product
Buggy and troubled setup,Product
The <Product> has really weak <Feature> to begin with and you have to adjust it when switching from <Product> to other <Product>.,Product
volume control sucks,Product
 The <Feature> of <Feature> that are very likely to break off,Product
the color on this model and the <Feature> to adjust it leaves much to be desired.,Product
"The <Feature> in <Feature> was poor,",Product
<Feature>,Product
Poorly made. WiFi card is not grounded/will not <Feature> and there is no ethernet port to bypass this issue. ,Product
We are lucky to get connected to our wifi at all on <Product> and then the signal is perpetually dropped. ,Product
"Over all it seems nice, but the <Feature> is not quite up to par and you will notice some artifacts on live sports and news broadcast",Product
The <Feature> that comes with <Product> is the <Feature> <Consumer>'ve ever owned.,Product
Unfortunately there is <Feature>.,Product
EXTREMELY slow and takes FOREVER to boot up after being turned on.,Product
Very Poor Remote...takes a very long time to go between channels.,Product
Terrible glare from light behind or from side.,Product
Buggy smart software that crashes and reboots irregularly.,Product
The most remarkable quality <Consumer>'ve found with the television is <Product> theater-like picture.,Product
Set up is pretty much self explanatory and you have a minimal amount of selections to make and the <Product> does the rest to set itself up.,Product
"<Consumer> am impressed with the resolution and clarity, since this is a brand <Consumer> haven't heard of. Visually very impressive, good <Feature>.",Product
"The <Feature> on the <Product> is easy as pie to navigate, with a nice sized remote with a clean simple layout.",Product
" For <Consumer>, <Product> shows a decent enough <Feature> for what <Consumer> watch.",Product
"<Product> is awesome its easy to assemble and has very good audio,",Product
"Low glare, excellent <Feature>. We use this in a dorm lobby and <Feature> is great! Definitely a good <Product> for <Price>; especially in a place where we have to replace <Product>'s regularly due to vandalism!",Product
"The <Feature> is thin, and sexy. The set itself not thick depth-wise, but not too thin either. It weighs about 55 pounds and is easy to move around. ",Product
"The <Product> is very good-looking, nice thin bezel, easy to assemble, and very light. ",Product
Awesome <Product>! Great picture. Awesome veiwing angle. <Product> is huge!,Product
"Very crisp picture, even better with a <Company> Bluray player. <Consumer> have always liked Vizio, simply because of their customer support.",Product
You can up-scale any video to have simulated 3D.,Product
The <Feature> is beyond compare. It is essentially the same as Real 3D in the <Feature> (in fact Real 3D glasses work with it). ,Product
Fastest ON <Product> <Consumer>'ve seen in a long time,Product
Every time <Consumer> watch a program or a movie <Consumer> experience the beauty of this HD screen. <Product>'s almost as if you have been sucked in by the <Product> and seeing everything in real life!,Product
<Company> has the blackest blacks and the <Feature> and the <Feature> are true and vivid. ,Product
"the best, reliable, great <Feature>, well built, all the <Feature>",Product
Very fast apps and processor. ,Product
The <Product> is easy to set up and use. The <Feature> right out of the box was quite good and <Consumer> was able to enhance it by using the lab <Feature> that Consumerreports.org has for this <Product> on its website. ,Product
"Very light weight so easy to hang, sharp <Feature>, and pretty good <Feature> coming from stereo <Product> mounted in the bottom of the <Product> facing down. ",Product
"his <Product> has been wonderful for <Consumer>. The <Feature> is above average, the <Feature> we're easy to configure,",Product
" It prompted <Consumer> very intuitively. One thing <Consumer> discovered a bit later is that under the center front of the <Product> itself, there is a <Product>",Product
Has a true native <Feature> in a small 22 inch LED monitor. Smallest <Feature> with native <Product> for tight areas.,Product
"Thin, light, easy to set up, navigation through menu is simple. Bright and colorful ",Product
"<Consumer> was hesitant because <Consumer> had read the reviews and they were not great. <Consumer> received my <Product> yesterday, and it has been great.",Product
The feet of the <Feature> are fairly wide though <Product> fit perfectly on a stand we had used previously for a 60 in DLP <Product>.,Product
"My <Product> has a perfect refresh rate and a nice bright LED back-lit picture.. <Feature>, a component input and a regular good old fashioned AV (Red/White/Yellow)input make this unit very versatile.",Product
"Size is great, and the <Feature> is very thin",Product
Still and slow moving moments look great,Product
"<Feature> are surprisingly high for an entry level set, if you have a calibration dvd you are all set.",Product
 had high hopes for this <Product> after reading the reviews but 5 minutes out of the box <Consumer> got the <Feature> and attempted to turn <Product> on to find the <Feature> work with the shrink wrapped batteries <Product> came with.,Product
"On my specimen, there is noticeable back-light infiltration, initially in the lower and upper right corners. ",Product
"<Feature> will go black, randomly for roughly 5 seconds.",Product
We owned one for 10 months and went <Feature>. ,Product
<Consumer> would. <Consumer> have had the <Product> for less than 6 months and it is torn up.,Product
"Box was damaged, <Feature> (black plastic that holds the <Product> in place) was damaged. ",Product
When we turned <Product> on the picture had crazy colored lines across and no image on <Feature>. ,Product
<Feature> was broken.,Product
That is until <Consumer> got it home and realized that the <Product> had white spots on it. ,Product
"That replacement worked for about 4 hours, then <Feature> started showing black, <Feature> moving up and down <Feature> and gradually became worse until the television wasn't viewable.",Product
"This <Feature> was working for about 24 hours worth of viewing, then the picture faded into bright green and white. Completely unusable.",Product
Within the first month <Consumer> was having issues with the video and audio not working. ,Product
After about a week of that the <Feature> went completely out. <Consumer> contacted sharp and opened a case. It took <Product> about a month but they sent a <Product> repair man out to replace the mother <Feature>.,Product
had to return <Product> due to large <Feature> on <Feature>,Product
" <Consumer> have put it to use just few days ago, and all of a sudden there was no Audio coming out from the <Product>'s <Feature>, when <Consumer> try to stream content from <Company>, Youtube or any other <Product> in app.",Product
"TV randomly reboots itself, sometimes a few times in a row",Product
First issue was that on several streams there were odd green lines flickering on the screen.,Product
After the third day <Consumer> started losing sound when switching from <Company> to cable. ,Product
There is some <Feature> on the edges and you can see the <Feature> on all black screens,Product
sound making that <Feature> after 45 days making it ineligible for return,Product
Makes loud <Feature> while fast forwarding and randomly freezes even while <Feature> is still on.,Product
"The <Feature> around <Feature> does not meet all the way around, leaving a horizontal line of light shining through on the top right <Feature>",Product
<Product> sometime has no volume. No idea what is happening,Product
<Consumer> got a defective <Feature> that <Consumer> didn't notice until <Consumer> saw an all white or mostly light grey <Feature> and now <Consumer> notice <Product> all the time. ,Product
Out of the box there is a large <Feature>.,Product
Second <Product> came in and <Feature> is entirely busted!,Product
Arrived broken.,Product
